"(array([-668824.64351563,  180913.69600125]), array([[-195602.00049157,   97797.99789555,  -14294.74895118,
          14294.33392654,   -3573.47970442],
       [  49727.84779941,  -24869.64961317,    3404.83095727,
          -3405.68525832,     851.63485689]]))",False,False
"(array([  229578.82018691, -1310975.9137706 ]), array([[  69331.63513753,  -34660.30822246,    5228.20073394,
          -5227.39615166,    1306.64789823],
       [-393226.08520579,  196587.08592437,  -29473.47586268,
          29469.62264732,   -7366.44245393]]))",False,False
"(array([ -120481.71111061, -1560230.08663187]), array([[ -36370.08888372,   18182.47748231,   -2745.40039279,
           2745.00727705,    -686.15356024],
       [-463708.99730655,  231832.29893308,  -34415.24661731,
          34412.08411418,   -8602.23035744]]))",False,False
"(array([  139424.31226477, -1641468.2818627 ]), array([[  41181.07053236,  -20588.90995033,    3041.20969451,
          -3040.97148897,     760.18332305],
       [-486277.59651386,  243118.2609818 ,  -35990.22279078,
          35987.26099009,   -8996.07479055]]))",False,False
"(array([ 473021.74898175, -293677.26537396]), array([[139451.87802336, -69721.11904043,  10275.1044311 ,
        -10274.40730162,   2568.42754245],
       [-87149.93416575,  43571.28916652,  -6483.87568276,
          6483.25663825,  -1620.65947741]]))",False,False
"(array([1654421.58969557, 3070985.97794031]), array([[ 486672.91372669, -243322.0549467 ,   35792.3477258 ,
         -35790.2258436 ,    8947.02602416],
       [ 879986.68985685, -440010.15104689,   63068.51200815,
         -63070.82852536,   15768.28635948]]))",True,True
"(array([ 1039372.73665993, -1613393.74428621]), array([[ 306175.77898951, -153077.95429875,   22574.76272531,
         -22573.21092792,    5642.91488127],
       [-465153.88710678,  232574.74385689,  -33661.17541619,
          33660.38786103,   -8414.9004806 ]]))",True,True
"(array([1884019.60624945,  993824.24529329]), array([[ 557132.25083417, -278544.68309805,   41196.1714597 ,
         -41192.97454633,   10297.44449238],
       [ 341230.72904717, -170529.3022585 ,   28512.90234689,
         -28500.61827771,    7122.08342522]]))",True,True
"(array([1659208.84050116, 3869459.13263603]), array([[ 489229.30173996, -244597.9484189 ,   36043.91804234,
         -36041.51735243,    9009.77915975],
       [1206423.40508426, -603071.83271818,   93756.94278094,
         -93736.01617288,   23428.77296583]]))",True,True
"(array([1424354.61144418, 1749548.36923872]), array([[ 417042.59870012, -208511.84659331,   30579.48330744,
         -30577.93372553,    7644.09618356],
       [ 600689.64765267, -300195.88313405,   50982.99997588,
         -50959.23527369,   12733.86940576]]))",True,False
"(array([ 278536.06204214, -350328.30550262]), array([[  76591.04038034,  -38301.55315741,    5287.85846634,
          -5288.61999085,    1322.34546384],
       [-108249.61098059,   54113.76808911,   -8309.66578712,
           8308.11495672,   -2076.64100227]]))",True,True
"(array([1146886.02693494, -390641.57091122]), array([[ 347036.08706541, -173493.39790052,   26224.78791314,
         -26221.13367032,    6554.36994144],
       [-114158.25984568,   57076.66763772,   -8328.61417074,
           8328.28535066,   -2081.98911339]]))",True,True
"(array([  47066.71499537, -630055.13200253]), array([[ 8.81003575e+03, -4.41209188e+03,  1.50947528e+02,
        -1.52372668e+02,  3.84491627e+01],
       [-1.90897575e+05,  9.54349463e+04, -1.44887583e+04,
         1.44865746e+04, -3.62109786e+03]]))",True,True
"(array([1175622.31715702, -317943.53982768]), array([[ 355316.79668692, -177633.81502502,   26765.82460375,
         -26762.34197325,    6689.71480128],
       [ -96211.73744599,   48099.21489061,   -7294.99841998,
           7293.94075201,   -1823.22084246]]))",True,True
"(array([1693130.28680946,   -8514.8821309 ]), array([[ 5.10324155e+05, -2.55128725e+05,  3.83774407e+04,
        -3.83726322e+04,  9.59195591e+03],
       [-8.04904447e+03,  4.01671828e+03, -9.47642671e+02,
         9.46606898e+02, -2.36392724e+02]]))",True,False
"(array([1221925.3791992 , -216364.18827614]), array([[ 369856.16890715, -184902.24089036,   28002.64259967,
         -27998.69840089,    6998.68870556],
       [ -67002.22747193,   33494.11567225,   -5080.6278916 ,
           5079.83410533,   -1269.75993715]]))",True,False
"(array([ 361275.40788871, -161934.12483863]), array([[107990.32233095, -53989.11640336,   8171.11435071,
         -8169.95207052,   2042.1976398 ],
       [-45222.66758533,  22612.42227064,  -3079.18056514,
          3079.53953784,   -769.97448976]]))",True,False
"(array([-999670.60428577, -915712.99923515]), array([[-305769.10131225,  152859.19066609,  -23284.02469628,
          23280.39503205,   -5819.19134253],
       [-280905.97791316,  140428.06397537,  -21552.53071464,
          21548.69204926,   -5386.21351697]]))",True,False
"(array([-635814.56631411,  548960.97294376]), array([[-192163.62634521,   96068.79467207,  -14511.64956304,
          14509.70328068,   -3626.93930077],
       [ 162088.91917243,  -81038.0989623 ,   11807.66088782,
         -11807.11531751,    2951.64221173]]))",True,False
"(array([-854467.21013508, 1162832.78321282]), array([[-252089.28085057,  126034.98232466,  -18612.75971592,
          18611.28739441,   -4652.45382296],
       [ 340852.26550961, -170415.75151888,   24856.34968044,
         -24855.13250511,    6213.47866785]]))",False,False
"(array([-605083.0240555 ,  216003.67375388]), array([[-176612.46618991,   88301.70861936,  -12921.41754066,
          12920.67503965,   -3229.98319137],
       [  68081.82464026,  -34033.27291365,    5292.05124639,
          -5291.03005257,    1322.50216994]]))",False,False
"(array([13060.81029665, 19809.61311091]), array([[ 1754.32110341,  -879.49882012,   -37.33817058,    36.95157144,
           -9.14127383],
       [ 3517.23833392, -1761.03952767,   158.47337924,  -158.68529727,
           39.72438003]]))",False,False
"(array([-254858.29988836, -220187.53870177]), array([[-83273.22077255,  41624.2531754 ,  -6707.88402357,
          6706.08497661,  -1676.07150282],
       [-66589.76070099,  33290.56024614,  -4956.41688087,
          4955.93905299,  -1238.86522708]]))",False,False
"(array([-1147592.57743611,  -406589.50115759]), array([[-335947.61456109,  167963.76027467,  -24555.15917112,
          24553.75932647,   -6138.08985103],
       [-121212.4505008 ,   60600.18379576,   -8974.83118135,
           8974.06227454,   -2243.32328919]]))",False,False
"(array([-27415.66445601, -81579.93401294]), array([[  2905.42293334,  -1440.73106577,    969.6217701 ,
          -967.91718024,    241.5531475 ],
       [-23703.24668524,  11851.09083326,  -1695.08098414,
          1695.06210184,   -423.76077177]]))",False,False
"(array([-280716.14173262,  119214.16319684]), array([[-78133.01656027,  39068.59112661,  -5506.03169481,
          5506.16771258,  -1376.57602046],
       [ 34617.31111387, -17307.88935099,   2517.81547027,
         -2517.69409638,    629.39318916]]))",False,False
"(array([648478.21141832,  14402.78465913]), array([[ 1.82191426e+05, -9.10980624e+04,  1.27528330e+04,
        -1.27532624e+04,  3.18842288e+03],
       [ 4.79254350e+03, -2.39550489e+03,  3.82031183e+02,
        -3.81940430e+02,  9.54624108e+01]]))",False,False
"(array([293222.04669674,  67113.06991489]), array([[ 74905.60249285, -37461.67321937,   4698.9687071 ,
         -4700.28510306,   1175.40034415],
       [ 20532.11650276, -10264.5052209 ,   1544.66760146,
         -1544.4858178 ,    386.07598919]]))",False,False
"(array([-296402.47240235, -222583.83884505]), array([[-94035.97943139,  47007.58547527,  -7345.93795727,
          7344.52069422,  -1835.77582717],
       [-67407.58323586,  33699.36922642,  -5091.85772704,
          5091.21117078,  -1272.64116223]]))",False,False
"(array([  27342.87678556, -538201.59314749]), array([[ 8.36954144e+03, -4.18425637e+03,  6.23471322e+02,
        -6.23429076e+02,  1.55846691e+02],
       [-1.59921443e+05,  7.99532460e+04, -1.18568993e+04,
         1.18558346e+04, -2.96369246e+03]]))",False,False
"(array([ -964677.52632413, -1159815.59298251]), array([[-275953.23638824,  137973.88779077,  -19715.7754037 ,
          19715.42050297,   -4928.76638465],
       [-345490.50189079,  172728.18892824,  -25771.43817145,
          25768.80957335,   -6441.54534963]]))",False,False
"(array([-1474782.39223117,  -582118.02014252]), array([[-432254.56772501,  216112.75788607,  -31648.54510916,
          31646.46431849,   -7911.0958933 ],
       [-173277.94488281,   86630.62519656,  -13018.03051181,
          13016.53970106,   -3253.76237588]]))",False,False
"(array([-364396.82069698, -378981.39185951]), array([[-102409.21568651,   51205.54302516,   -7146.20974881,
           7146.43733196,   -1786.66618112],
       [-117298.58204527,   58639.37847147,   -9138.07421919,
           9136.41317054,   -2283.68815865]]))",False,False
"(array([-1314886.79300031,  -268100.31657073]), array([[-390567.35070953,  195265.70734052,  -29027.20868279,
          29024.49288033,   -7255.44435291],
       [ -82414.37595655,   41200.84567891,   -6307.93445424,
           6307.00156652,   -1576.51718897]]))",False,False
"(array([-1923377.95016975,  -121212.46413295]), array([[-581551.93792944,  290739.77658446,  -43970.70028325,
          43965.20478159,  -10989.92750185],
       [ -37571.6090119 ,   18782.64688867,   -2843.37572914,
           2843.00907821,    -710.66057072]]))",False,False
"(array([-620903.25670547, -348721.98424887]), array([[-190593.87021208,   95282.68201794,  -14560.78366473,
          14558.71580121,   -3639.1620106 ],
       [-107534.05113117,   53758.46601422,   -8268.44623908,
           8267.16137434,   -2066.46916468]]))",False,False
"(array([-419317.94909799, -994503.88247697]), array([[-129986.38238996,   64982.3581732 ,  -10043.38319643,
          10041.75910572,   -2510.03379793],
       [-293245.77487322,  146610.99517032,  -21586.13433488,
          21584.43322701,   -5395.68304213]]))",False,False
"(array([-480012.69079125, -220353.2686218 ]), array([[-141871.84345313,   70929.8423631 ,  -10481.33292781,
          10480.43629658,   -2619.88493432],
       [ -68808.64438001,   34398.0533353 ,   -5221.51388905,
           5220.80627702,   -1305.02458706]]))",False,False
"(array([  231647.72136538, -1049518.32595311]), array([[  66123.8591277 ,  -33061.20398933,    4700.30842766,
          -4700.2387281 ,    1175.04224307],
       [-302157.22470716,  151072.5593841 ,  -21647.36643992,
          21646.67362181,   -5411.49512907]]))",False,False
"(array([  830354.56382608, 36743869.29385096]), array([[ 2.49203455e+05, -1.24588180e+05,  1.86002722e+04,
        -1.85984129e+04,  4.64913838e+03],
       [ 1.09756841e+07, -5.48728042e+06,  8.20511936e+05,
        -8.20426490e+05,  2.05085264e+05]]))",False,False
"(array([ 1062208.89962911, 64784361.96241716]), array([[ 3.31322813e+05, -1.65633142e+05,  2.56033327e+04,
        -2.55993335e+04,  6.39883358e+03],
       [ 1.93927348e+07, -9.69534270e+06,  1.45138343e+06,
        -1.45122983e+06,  3.62769065e+05]]))",False,False
"(array([ 1792639.11104101, 37167324.3197023 ]), array([[ 5.34863498e+05, -2.67405155e+05,  3.99244635e+04,
        -3.99204530e+04,  9.97911072e+03],
       [ 1.09789429e+07, -5.48900919e+06,  8.09317226e+05,
        -8.09251438e+05,  2.02296413e+05]]))",False,False
"(array([ 2436666.07447606, 47722765.79051203]), array([[ 7.11549855e+05, -3.55751717e+05,  5.21224275e+04,
        -5.21187453e+04,  1.30287660e+04],
       [ 1.40881658e+07, -7.04349698e+06,  1.03833372e+06,
        -1.03824961e+06,  2.59541376e+05]]))",False,False
"(array([  361649.87955238, 22569775.56789171]), array([[ 1.03631937e+05, -5.18141715e+04,  7.48902877e+03,
        -7.48866453e+03,  1.87207512e+03],
       [ 6.63148995e+06, -3.31549255e+06,  4.86935158e+05,
        -4.86898403e+05,  1.21715412e+05]]))",False,False
"(array([2435044.32707931, 2137432.2856596 ]), array([[ 721659.09278638, -360797.59411168,   53180.98479679,
         -53176.72735283,   13293.11738458],
       [ 539645.74152059, -269871.2210722 ,   34132.32845061,
         -34138.32942772,    8536.08291237]]))",False,False
"(array([2644154.13915946, 2602486.83025828]), array([[ 793086.77537809, -396500.90682745,   59277.5874096 ,
         -59271.53668299,   14816.37152696],
       [ 786037.97101487, -392972.28297049,   58912.90461914,
         -58906.57508045,   14725.06129871]]))",False,True
"(array([1146709.62421663, 1609581.46303659]), array([[ 362321.9684111 , -181127.98655239,   28612.12055653,
         -28606.9275178 ,    7150.43384689],
       [ 496122.32183516, -248024.19697552,   37885.83555719,
         -37880.70670574,    9468.8944429 ]]))",True,True
"(array([1509244.39655652, 1908625.37300423]), array([[ 476947.59536281, -238430.29508826,   37834.22363728,
         -37827.11295172,    9455.00097188],
       [ 572988.93067984, -286462.85801768,   43225.70964545,
         -43220.63121694,   10803.88845452]]))",True,True
"(array([-44867.51096411, 814574.12565197]), array([[-5.94214176e+03,  2.97608779e+03,  2.48419011e+02,
        -2.47405630e+02,  6.15981829e+01],
       [ 2.28398615e+05, -1.14198372e+05,  1.63693623e+04,
        -1.63686789e+04,  4.09199907e+03]]))",True,False
"(array([301878.71551376,  10734.44443406]), array([[ 90048.0613873 , -45019.50304265,   6749.61007614,
         -6748.88374942,   1687.03939186],
       [-17084.15981526,   8526.52927175,  -2378.67054062,
          2376.82656425,   -593.74552235]]))",True,False
"(array([ 179422.76701209, -267424.0896963 ]), array([[ 50060.1570987 , -25030.04490358,   3549.46294298,
         -3549.37133419,    887.3199644 ],
       [-82381.68478978,  41184.8466442 ,  -6191.89972796,
          6191.20954779,  -1547.62978565]]))",True,False
"(array([ 424085.08401049, -524516.2092978 ]), array([[ 119795.3063803 ,  -59896.41014286,    8456.04022979,
          -8455.87132967,    2113.92560579],
       [-149373.73823103,   74684.50633091,  -10612.67697823,
          10612.37521086,   -2653.01834925]]))",True,False
"(array([ 176940.97241375, -302077.36764617]), array([[ 48583.83985187, -24292.45482494,   3315.17662379,
         -3315.2802829 ,    828.8459747 ],
       [-80362.40040573,  40184.04321526,  -5365.77295363,
          5366.12091409,  -1341.61723543]]))",True,False
"(array([-483573.3099274 ,     563.31645696]), array([[-1.46000060e+05,  7.29916560e+04, -1.10064575e+04,
         1.10052128e+04, -2.75099205e+03],
       [ 1.21300317e+03, -6.05691637e+02,  1.04567302e+02,
        -1.04532823e+02,  2.61245583e+01]]))",False,False
"(array([526211.76988157, 415970.51455207]), array([[153891.8461847 , -76940.55561966,  11278.21657595,
        -11277.39360747,   2819.14268731],
       [122909.59612299, -61449.55101857,   9014.05017896,
         -9013.37093484,   2253.17290465]]))",False,False
"(array([ 210452.94624426, 1649205.95171091]), array([[  66858.27495314,  -33423.14831263,    5258.98316827,
          -5258.10603072,    1314.30723922],
       [ 485496.83692687, -242729.17169138,   35784.908366  ,
         -35781.99804389,    8944.77201476]]))",False,False
"(array([-533123.39698477,  415000.0421731 ]), array([[-161594.67897295,   80787.78767275,  -12224.58131702,
          12223.16308973,   -3055.43624763],
       [ 129278.14956441,  -64629.36280439,   10323.66794629,
         -10321.78594973,    2579.97617911]]))",False,False
"(array([-1002122.23651119, -1644205.71582584]), array([[-290115.19877987,  145049.0842833 ,  -21078.88119402,
          21077.53481426,   -5269.04716597],
       [-515873.3103003 ,  257894.7975751 ,  -39310.29040534,
          39305.36889337,   -9825.11152478]]))",False,False
"(array([ 54921.64479188, 230442.05530018]), array([[  143.73718832,   -82.29501098, -1294.50530804,  1292.69974826,
         -322.72367211],
       [  390.45721641,  -239.43969609, -3572.09591148,  3567.12426081,
         -890.53773496]]))",False,False
"(array([-1152021.1093388 , 68735974.87974262]), array([[-3.29937970e+05,  1.64961663e+05, -2.36028096e+04,
         2.36017885e+04, -5.90019184e+03],
       [ 1.90013953e+07, -9.50073422e+06,  1.31465909e+06,
        -1.31466204e+06,  3.28666248e+05]]))",False,False
"(array([-4579999.94059347, 10768639.61703399]), array([[-1279889.15532188,   639937.46078672,   -89233.14302504,
           89232.40000116,   -22307.91416034],
       [ 2936691.77255569, -1468379.67629078,   203563.40213207,
         -203563.32782516,    50890.81504201]]))",False,False
"(array([-19965.84867427,  17871.96776491]), array([[-3.09489115e+00,  5.33690841e+00,  4.03532086e+01,
        -4.02968639e+01,  1.00599697e+01],
       [-3.60699549e+02,  1.76025632e+02,  3.14173146e+03,
        -3.13737341e+03,  7.83255580e+02]]))",False,False
"(array([-1.43929040e+09,  1.22030355e+08]), array([[ 2.40750101e+08,  4.82420238e+08,  6.07096147e+07,
         2.25494013e+07, -2.64521043e+07],
       [-7.74677750e+05, -1.55450896e+06, -2.42180982e+06,
         2.15361698e+06, -4.71356026e+05]]))",False,False
